numero,numeroCamara,titulo,estado,estadoAnotacion,comision,fechaRadicado,legislatura,url,origen,tipoLey,fechaEnvioComision,fechaPresentacion,fechaAprobacionPrimerDebate,fechaAprobacionSegundoDebate,fechaConciliacion,autores,exposicionMotivos,primeraPonencia,segundaPonencia,textoPlenaria,conciliacion,objeciones,concepto,textoRehecho,sentenciaCorte
"N 278/20",284/19,"POR MEDIO DE LA CUAL SE DECLARA PATRIMONIO CULTURAL NACIONAL, ALGUNAS PLAZAS FUNDACIONALES DE LA CIUDAD DE BOGOTA POR SU CARÁCTER URBANÍSTICO Y SE DICTAN OTRAS DISPOSICIONES",ARCHIVADO,"de acuerdo con el art 190 de la ley 5/92",SEXTA,2019-10-31,2020-2021,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2018-2022/2020-2021/article/279-por-medio-de-la-cual-se-declara-patrimonio-cultural-nacional-algunas-plazas-fundacionales-de-la-ciudad-de-bogota-por-su-caracter-urbanistico-y-se-dictan-otras-disposiciones,"CÁMARA DE REPRESENTANTES",ORDINARIA,2020-09-18,2019-10-31,,,,"[""H.R. LUVI KATHERINE MIRANDA PEÑA"",""CARLOS GERMÁN NAVAS TALERO"",""JUAN CARLOS LOZADA VARGAS.""]",,,,,,,,,
"N 277/20",209/19,"POR MEDIO DE LA CUAL SE PROMUEVE LA ""BICI” SEGURA Y SIN ACCIDENTES",ARCHIVADO,"de acuerdo con el art 190 de la ley 5/92",SEXTA,2019-08-28,2020-2021,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2018-2022/2020-2021/article/278-por-medio-de-la-cual-se-promueve-la-bici-segura-y-sin-accidentes,"CÁMARA DE REPRESENTANTES",ORDINARIA,2020-09-18,2019-08-28,2021-05-11,,,"[""H.S. RODRIGO ARTURO ROJAS LARA""]",,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2021/gaceta_215.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2021/gaceta_449.pdf,,,,,,
"N 276/20",26/19,"POR LA CUAL SE CREA UN SISTEMA DE INFORMACION, REGISTRO Y MONITOREO QUE PERMITA CONTROLAR, PREVENIR Y EVITAR EL TRÁFICO ILEGAL DE FAUNA Y FLORA SILVESTRE EN EL TERRITORIO NACIONAL Y SE DICTAN OTRAS DISPOSICIONES",LEY,"2153 DEL 25 DE AGOSTO DE 2021",QUINTA,2019-07-23,2020-2021,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2018-2022/2020-2021/article/277-por-la-cual-se-crea-un-sistema-de-informacion-registro-y-monitoreo-que-permita-controlar-prevenir-y-evitar-el-trafico-ilegal-de-fauna-y-flora-silvestre-en-el-territorio-nacional-y-se-dictan-otras-disposiciones,"CÁMARA DE REPRESENTANTES",ORDINARIA,2020-10-11,2019-07-23,2020-11-18,2021-06-20,,"[""H.R. EDWING FABIAN DIAZ PLATA.""]",,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2020/gaceta_1252.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2021/gaceta_12.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2021/gaceta_754.pdf,,,,,
"N 275/20",215/19,"MEDIANTE EL CUAL SE MODIFICA EL TRATAMIENTO PENAL DE ALGUNOS DE LOS DELITOS DE LA LEY 599 DE 2000 MEDIANTE EL MECANISMO DE NEGOCIACION, SE PRIORIZA A LA VICTIMA DE CONDUCTAS DELICTIVAS, Y SE ESTABLCEN MEDIDAS PARA LA DISUASION A LA REINCIDENCIA CRIMINIALY SU RAPIDA CONSTITUCION",ARCHIVADO,"CONFORME ART. 162 DE LA CONSTITUCIÓN POLÍTICA",PRIMERA,2019-09-02,2020-2021,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2018-2022/2020-2021/article/276-mediante-el-cual-se-modifica-el-tratamiento-penal-de-algunos-de-los-delitos-de-la-ley-599-de-2000-mediante-el-mecanismo-de-negociacion-se-prioriza-a-la-victima-de-conductas-delictivas-y-se-establcen-medidas-para-la-disuasion-a-la-reincidencia-criminialy-su-rapida-constitucion,"CÁMARA DE REPRESENTANTES",ORDINARIA,2020-10-02,2019-09-02,,,,"[""H.R. EDWARD DAVID RODRIGUEZ RODRIGUEZ.""]",,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2020/gaceta_1335.pdf,,,,,,,
"N 274/20",192/19,"POR MEDIO DEL CUAL SE CREA EL RÉGIMEN DEL TRABAJO VIRTUAL Y SE ESTABLECEN NORMAS PARA PROMOVERLO, REGULARLO Y SE DICTAN OTRAS DISPOSICIONES",LEY,"2121 del 3 de agosto de 2021",SEPTIMA,2019-08-21,2020-2021,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2018-2022/2020-2021/article/275-por-medio-del-cual-se-crea-el-regimen-del-trabajo-virtual-y-se-establecen-normas-para-promoverlo-regularlo-y-se-dictan-otras-disposiciones,"CÁMARA DE REPRESENTANTES",ORDINARIA,2020-09-18,2019-08-21,2021-03-23,2021-06-17,2021-06-18,"[""H.R. ALFREDO RAFAEL DELUQUE ZULETA"",""JOSE ELIECER SALAZAR LOPEZ"",""H.R. ANDRES GARCIA ZUCCARDI""]",,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2021/gaceta_134.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2021/gaceta_338.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2021/gaceta_754.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2021/gaceta_683.pdf,,,,
"N 273/20",162/19,"POR MEDIO DEL CUAL SE FORTALECE LA ESTABILIDAD LABORAL DE LAS MUJERES EMBARAZADAS EN LAS DIFERENTES MODALIDADES DE CONTRATACIÓN",ARCHIVADO,"Art 162 Constitución Política",SEPTIMA,2019-08-14,2020-2021,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2018-2022/2020-2021/article/274-por-medio-del-cual-se-fortalece-la-estabilidad-laboral-de-las-mujeres-embarazadas-en-las-diferentes-modalidades-de-contratacion,"CÁMARA DE REPRESENTANTES",ORDINARIA,2020-09-18,2019-08-14,,,,"[""H.R. CARLOS ARDILA ESPINOSA"",""NORMA HURTADO SANCHEZ"",""JUANITA MARIA GOUBERTUS ESTRADA"",""ASTRID SANCHEZ MONTES DE OCA"",""YENICA ACOSTA INFANTE"",""ADRIANA MAGALI MATIZ VARGAS"",""ADRIANA GÓMEZ MILLAN"",""JOSE LUIS CORREA LÓPEZ"",""JUAN CARLOS LOZADA VARGAS"",""NUBIA LÓPEZ MORALES"",""JEZMI LIZEHT BARRAZA ARRAUT"",""JAIME FELIPE LOZADAPOLANCO""]",,,,,,,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2021/gaceta_727.pdf,,
"N 272/20",157/19,"POR MEDIO DE LA CUAL SE ESTABLECEN INCENTIVOS PARA LA CREACIÓN, FORMALIZACION Y FORTALECIMIENTO DE LAS MICRO, PEQUEÑAS Y MEDIANAS EMPRESAS LIDERADAS POR MUJERES Y SE DICTAN OTRAS DISPOSICIONES",LEY,"2125 DEL 04 DE AGOSTO DE 2021",TERCERA,2019-08-14,2020-2021,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2018-2022/2020-2021/article/273-por-medio-de-la-cual-se-establecen-incentivos-para-la-creacion-formalizacion-y-fortalecimiento-de-las-micro-pequenas-y-medianas-empresas-lideradas-por-mujeres-y-se-dictan-otras-disposiciones,"CÁMARA DE REPRESENTANTES",ORDINARIA,2020-09-25,2019-08-14,2020-11-11,2021-03-24,2021-06-08,"[""H.R. ANGELA PATRICIA SANCHEZ LEAL"",""AQUILEO MEDINA ARTEAGA"",""JOSÉ DANIEL LÓPEZ"",""CESAR AUGUSTO LORDUY MALDONADO"",""JOSÉ GABRIEL AMAR SEPULVEDA"",""MODESTO ENRIQUE AGUILERA"",""ELOY CHICHI QUINTERO ROMERO"",""GLORIA BETTY ZORRO AFRICANO"",""KAREN VIOLETTE CURE CORCIONE"",""GUSTAVO HERNAN PUENTES"",""JULIO CESAR TRIANA"",""DAVID ERNESTO PULIDO"",""SALIM VILLAMIL QUESSEP"",""JAIME RODRIGUEZ CONTRERAS"",""ATILANO ALONSO GIRALDO ARBOLEDA"",""JORGE MENDEZ HERNANDEZ"",""HECTOR JAVIER VERGARA SIERRA"",""CIRO FERNANDEZ NUÑEZ"",""CARLOS ALBERTO CUENCA CHAUX"",""CARLOS MARIO FARELO DAZA"",""JOSE LUIS PINEDO CAMPO"",""NESTOR LEONARDO RICO RICO"",""JAIRO HUMBERTO CRISTO"",""OSCAR CAMILO ARANGO"",""GILBERTO BETANCOUR PEREZ"",""KARINA ROJANO PALACIO"",""JORGE ENRIQUE BEEDETTI MARTELO"",""ALEJANDRO CARLOS CHACON CAMARGO"",""H.S. EMMA CLAUDIA CASTELLANOS"",""GERMÁN VARÓN COTRINO"",""DAIRA DE JESUS GALVIS MENDEZ.""]",,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2020/gaceta_1212.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2020/gaceta_1473.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2021/gaceta_929.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2021/gaceta_316.pdf,,,,
"N 271/20",,"POR MEDIO DE LA CUAL SE DECLARA PATRIMONIO CULTURAL E INMATERIAL DE LA NACIÓN LAS EXPOSICIONES, FERIAS Y FESTIVALES EQUINOS Y SE DICTAN DISPOSICIONES PARA SU FOMENTO Y PROMOCIÓN",ARCHIVADO,"de acuerdo con el art 190 de la ley 5/92",SEXTA,2020-09-14,2020-2021,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2018-2022/2020-2021/article/271-por-medio-de-la-cual-se-declara-patrimonio-cultural-e-inmaterial-de-la-nacion-las-exposiciones-ferias-y-festivales-equinos-y-se-dictan-disposiciones-para-su-fomento-y-promocion,"SENADO DE LA REPUBLICA",ORDINARIA,2020-09-18,2020-09-14,,,,"[""H.S. PAOLA ANDREA HOLGUÍN MORENO"",""H.R. JUAN ESPINAL"",""CHRISTIAN GARCÉS"",""JUAN PABLO CELIS VERGEL""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2020/gaceta_939.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2021/gaceta_670.pdf,,,,,,,
"N 270/20",,"POR MEDIO DE LA CUAL SE ESTABLECEN MEDIDAS DE APOYO Y ORIENTACIÓN INTEGRAL A LA MUJER DURANTE EL EMBARAZO Y PUERPERIO, PARA PREVENIR EL ABANDONO DE MENORES Y SE DICTAN OTRAS DISPOSICIONES - LEY DE REFUGIOS SEGUROS",ARCHIVADO,"Art 162 Constitución Política",SEPTIMA,2020-09-10,2020-2021,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2018-2022/2020-2021/article/270-por-medio-de-la-cual-se-establecen-medidas-de-apoyo-y-orientacion-integral-a-la-mujer-durante-el-embarazo-y-puerperio-para-prevenir-el-abandono-de-menores-y-se-dictan-otras-disposiciones-ley-de-refugios-seguros,"SENADO DE LA REPUBLICA",ORDINARIA,2020-09-15,2020-09-10,,,,"[""H.S. EMMA CLAUDIA CASTELLANOS"",""ESPERANZA ANDRADE SERRANO"",""H.R. ÁNGELA PATRICIA SÁNCHEZ LEAL""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2020/gaceta_934.pdf,,,,,,,,
"N 269/20",,"POR MEDIO DEL CUAL SE ADICIONA LA LEY 599 DEL 2000 – CÓDIGO PENAL Y SE DICTAN OTRAS DISPOSICIONES","ARCHIVADO POR RETIRO DEL AUTOR","Diciembre 03 de 2020",PRIMERA,2020-09-10,2020-2021,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2018-2022/2020-2021/article/269-por-medio-del-cual-se-adiciona-la-ley-599-del-2000-codigo-penal-y-se-dictan-otras-disposiciones,"SENADO DE LA REPUBLICA",ORDINARIA,2020-09-25,2020-09-10,,,,"[""H.R. KATHERINE MIRANDA PEÑA"",""DIELA LILIANA BENAVIDES SOLARTE"",""ASTRID SÁNCHEZ MONTES DE OCA"",""ELIZABETH JAY- PANG DÍAZ"",""YENICA SUGEIN ACOSTA INFANTE"",""FLORA PERDOMO ANDRADE"",""KAREN VIOLETTE CURE CORCIONE"",""MONICA VALENCIA MONTAÑA"",""MARTHA PATRICIA VILLALBA HODWALKER"",""KELYN GONZALES DUARTE"",""MONICA RAIGOZA MORALES"",""SARA ELENA PIEDRAHITA LYONS"",""KARINA ESTEFANIA ROJANO PALACIO"",""NORMA HURTADO SÁNCHEZ"",""ÁNGELA MARÍA ROBLEDO GÓMEZ"",""JEZMI BARRAZA ARRAUT""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2020/gaceta_934.pdf,,,,,,,,
"N 268/20",,"POR MEDIO DE LA CUAL SE ADICIONA LA LEY 975 DE 2005 Y SE DICTAN OTRAS DISPOSICIONES",ARCHIVADO,"CONFORME ART. 162 DE LA CONSTITUCIÓN POLÍTICA",PRIMERA,2020-09-09,2020-2021,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2018-2022/2020-2021/article/268-por-medio-de-la-cual-se-adiciona-la-ley-975-de-2005-y-se-dictan-otras-disposiciones,"SENADO DE LA REPUBLICA",ORDINARIA,2020-09-25,2020-09-09,,,,"[""H.S. ROY LEONARDO BARRERAS MONTEALEGRE""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2020/gaceta_934.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2020/gaceta_1252.pdf,,,,,,,
"N 267/20",,"POR MEDIO DEL CUAL SE EXPIDE EL CÓDIGO DE ÉTICAPARA LA PROFESIÓN DE FONOAUDIOLOGÍA EN COLOMBIA Y SE DICTAN OTRAS DISPOSICIONES",ARCHIVADO,"de acuerdo con el art 190 de la ley 5/92",SEXTA,2020-09-09,2020-2021,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2018-2022/2020-2021/article/267-por-medio-del-cual-se-expide-el-codigo-de-etica-br-para-la-profesion-de-fonoaudiologia-en-colombia-y-se-dictan-otras-disposiciones,"SENADO DE LA REPUBLICA",ORDINARIA,2020-09-18,2020-09-09,,,,"[""H.S. CIRO ALEJANDRO RAMÍREZ CORTÉS"",""GABRIEL JAIME VELASCO OCAMPO""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2020/gaceta_934.pdf,,,,,,,,
"N 266/20",534/21,"POR MEDIO DE LA CUAL SE ESTABLECE EL RÉGIMEN REGULATORIO DEL SECTOR TRANSPORTE, SE DETERMINA EL PROCEDIMIENTO ADMINISTRATIVO SANCIONATORIO Y SE DICTAN OTRAS DISPOSICIONES ""MENSAJE DE URGENCIA",ARCHIVADO,"de acuerdo con el art 190 de la ley 5/92",SEXTA,2020-09-04,2020-2021,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2018-2022/2020-2021/article/266-por-medio-de-la-cual-se-establece-el-regimen-regulatorio-del-sector-transporte-se-determina-el-procedimiento-administrativo-sancionatorio-y-se-dictan-otras-disposiciones-mensaje-de-urgencia,"SENADO DE LA REPUBLICA",ORDINARIA,2020-09-18,2020-09-04,,,,"[""H.S. IVÁN DARÍO AGUDELO ZAPATA"",""MAURICIO GÓMEZ AMÍN"",""ANDRÉS CRISTO BUSTOS"",""GUILLERMO GARCÍA REALPE"",""JULIÁN BEDOYA PULGARÍN"",""LAURA ESTER FORTICH SÁNCHEZ"",""RUBY HELENA CHAGUI SPATH"",""JOHN MOISÉS BESAILE FAYAD"",""HORACIO JOSÉ SERPA MONCADA"",""JUAN LUIS CASTRO CÓRDOBA"",""ANA MARÍA CASTAÑEDA GÓMEZ"",""JOSÉ OBDULIO GAVIRIA VÉLEZ"",""RODRÍGO VILLALBA MOSQUERA"",""LIDIO ARTURO GARCÍA TURBAY"",""AMANDA ROCÍO GONZÁLEZ"",""H.R. GERMÁN ALCIDES BLANCO ÁLVAREZ"",""JOHN JAIRO ROLDÁN AVENDAÑO"",""DIEGO PATIÑO AMARILES"",""JUAN FELIPE LEMOS URIBE"",""NILTON CÓRDOBA MANYOMA"",""JULIÁN PEINADO RAMÍREZ"",""HENRY FERNANDO CORREAL"",""KELYN JOHANA GONZÁLEZ DUARTE"",""NEVARDO ENEIRO RINCÓN VERGARA""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2020/gaceta_935.pdf,,,,,,,,
"N 265/20",,"POR MEDIO DE LA CUAL SE APRUEBA LA «CARTA DE CONSTITUCIÓN DEL CONSEJO DE PAÍSES PRODUCTORES DE ACEITE DE PALMA (CPOPC)», ADOPTADA EN KUALA LUMPUR, MALASIA, EL 21 DE NOVIEMBRE DE 2015",ARCHIVADO,"ARTICULO 190 LEY 5  Y ARTICULO 162 DE LA CONSTITUCION",SEGUNDA,2020-09-03,2020-2021,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2018-2022/2020-2021/article/265-por-medio-de-la-cual-se-aprueba-la-carta-de-constitucion-del-consejo-de-paises-productores-de-aceite-de-palma-cpopc-adoptada-en-kuala-lumpur-malasia-el-21-de-noviembre-de-2015,"SENADO DE LA REPUBLICA",ORDINARIA,2020-09-18,2020-09-03,2020-11-11,,,"[""Ministra de Relaciones Exteriores"",""Dra CLAUDIA BLUM"",""Ministro de Agricultura y Desarrollo Rural"",""Dr. RODOLFO ZEA NAVARRO""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2020/gaceta_934.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2020/gaceta_1205.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2020/gaceta_1301.pdf,,,,,,
"N 264/20",,"POR MEDIO DEL CUAL SE CREA EL FONDO DE FOMENTO FORESTAL Y SE DICTAN OTRAS DISPOSICIONES",ARCHIVADO,"Articulo 190 de la  Ley 5ta de 1992 y el articulo 162 de la Constitución Politica",QUINTA,2020-09-03,2020-2021,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2018-2022/2020-2021/article/264-por-medio-del-cual-se-crea-el-fondo-de-fomento-forestal-y-se-dictan-otras-disposiciones,"SENADO DE LA REPUBLICA",ORDINARIA,2020-09-19,2020-09-03,,,,"[""H.S. PALOMA SUSANA VALENCIA LASERNA"",""ALEJANDRO CORRALES ESCOBAR"",""CIRO ALEJANDRO RAMIREZ CORTES"",""H.R. MARGARITA MARIA RESTREPO""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2020/gaceta_933.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2021/gaceta_05.pdf,,,,,,,
"N 263/20",,"POR MEDIO DE LA CUAL SE CREA EL TIPO PENAL QUE SANCIONA A QUIEN CONSTRIÑA A LA MUJER A LA MATERNIDAD SUBROGADA CON FINES DE LUCRO Y SE PROHÍBE SU PRÁCTICA, SE FRENA LA ‘COSIFICACIÓN DE LOS BEBÉS’, Y SE DICTAN OTRAS DISPOSICIONES",ARCHIVADO,"CONFORME ART. 162 DE LA CONSTITUCIÓN POLÍTICA",PRIMERA,2020-09-03,2020-2021,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2018-2022/2020-2021/article/263-por-medio-de-la-cual-se-crea-el-tipo-penal-que-sanciona-a-quien-constrina-a-la-mujer-a-la-maternidad-subrogada-con-fines-de-lucro-y-se-prohibe-su-practica-se-frena-la-cosificacion-de-los-bebes-y-se-dictan-otras-disposiciones,"SENADO DE LA REPUBLICA",ESTATUTARIA,2020-09-25,2020-09-03,,,,"[""H.S. MARIA DEL ROSARIO GUERRA DE LA ESPRIELLA"",""SANTIAGO VALENCIA GONZALEZ"",""H.R. JUAN FERNANDO ESPINAL"",""JOSE JAIME USCATEGUI""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2020/gaceta_933.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2021/gaceta_223.pdf,,,,,,,
"N 262/20",429/20,"POR MEDIO DE LA CUAL SE REGULA EL TRABAJO EN CASA Y SE DICTAN OTRAS DISPOSICIONES",LEY,"2088 de 2021 - Informe de Subcomision  Gaceta 1479/2020",SEPTIMA,2020-09-02,2020-2021,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2018-2022/2020-2021/article/262-por-medio-de-la-cual-se-regula-el-trabajo-en-casa-y-se-dictan-otras-disposiciones,"SENADO DE LA REPUBLICA",ORDINARIA,2020-09-15,2020-09-02,2020-12-12,2021-03-23,2021-04-13,"[""H.S. RICHARD ALFONSO AGUILAR VILLA""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2020/gaceta_933.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2020/gaceta_1403.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2021/gaceta_106.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2021/gaceta_198.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2021/gaceta_212.pdf,,,,
"N 261/20",,"POR MEDIO DE LA CUAL SE REFUERZA EL RÉGIMEN DE PROTECCIÓN AL CONSUMIDOR INMOBILIARIO Y SE DICTAN OTRAS DISPOSICIONES",ARCHIVADO,"Art 162 Constitución Política",SEPTIMA,2020-09-02,2020-2021,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2018-2022/2020-2021/article/261-por-medio-de-la-cual-se-refuerza-el-regimen-de-proteccion-al-consumidor-inmobiliario-y-se-dictan-otras-disposiciones,"SENADO DE LA REPUBLICA",ORDINARIA,2020-09-15,2020-09-02,,,,"[""H.S. JOSE LUIS PEREZ OYUELA"",""CARLOS ABRAHAM JIMÉNEZ"",""DIDIER LOBO CHINCHILLA"",""EDGAR DIAZ CONTRERAS"",""EMMA CLAUDIA CASTELLANOS"",""FABIAN CASTILLO SUAREZ"",""LUIS EDUARDO DIAZGRANADOS"",""RICHARD ALFONSO AGUILAR VILLA"",""TEMÍSTOCLES ORTEGA NARVÁEZ"",""DAIRA DE JESUS GALVIS MENDEZ"",""H.R. OSWALDO ARCOS BENAVIDES"",""ANGELA SÁNCHEZ LEAL"",""AQUILEO MEDINA ARTEAGA"",""ATILANO ALONSO GIRALDO"",""CARLOS MARIO FARELO DAZA"",""CESAR LORDUY MALDONADO"",""DAVID PULIDO NOVOA"",""ELOY QUINTERO ROMERO"",""ERWIN ARIAS BETANCUR"",""GUSTAVO PUENTES"",""JAIME RODRIGUEZ"",""JAIRO CRISTO CORREA"",""JORGE BENEDETTI"",""JOSÉ AMAR SEPÚLVEDA"",""JOSÉ LUIS PINEDO"",""MAURICIO PARODI DIAZ"",""MODESTO AGUILERA VIDES"",""OSCAR CAMILO ARANGO"",""BETTY ZORRO AFRICANO"",""SALIM VILLAMIL QUESSEP"",""JULIO CESAR TRIANA"",""HECTOR JAVIER VERGARA""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2020/gaceta_933.pdf,,,,,,,,
"N 260/20",,"POR LA CUAL SE ADOPTAN DISPOSICIONES SOBRE EL SUMINISTRO DE INFORMACIÓN QUE FORTALEZCA LA COMERCIALIZACIÓN DE PRODUCTOS DEL CAMPO Y LA INDUSTRIA COLOMBIANA",ARCHIVADO,"ARTICULO 190 LEY 5  Y ARTICULO 162 DE LA CONSTITUCION",TERCERA,2020-09-02,2020-2021,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2018-2022/2020-2021/article/260-por-la-cual-se-adoptan-disposiciones-sobre-el-suministro-de-informacion-que-fortalezca-la-comercializacion-de-productos-del-campo-y-la-industria-colombiana,"SENADO DE LA REPUBLICA",ORDINARIA,2020-09-25,2020-09-02,2021-04-14,,,"[""H.S. JOSE LUIS PEREZ OYUELA"",""ANA MARÍA CASTAÑEDA GÓMEZ"",""CARLOS ABRAHAM JIMÉNEZ"",""DIDIER LOBO CHINCHILLA"",""EDGAR DIAZ CONTRERAS"",""EMMA CLAUDIA CASTELLANOS"",""FABIAN CASTILLO SUAREZ"",""LUIS EDUARDO DIAZGRANADOS"",""RICHARD ALFONSO AGUILAR VILLA"",""TEMÍSTOCLES ORTEGA NARVÁEZ"",""DAIRA DE JESUS GALVIS MENDEZ"",""H.R. OSWALDO ARCOS BENAVIDES"",""ANGELA SÁNCHEZ LEAL"",""AQUILEO MEDINA ARTEAGA"",""ATILANO ALONSO GIRALDO"",""CARLOS MARIO FARELO DAZA"",""CESAR LORDUY MALDONADO"",""DAVID PULIDO NOVOA"",""ELOY QUINTERO ROMERO"",""ERWIN ARIAS BETANCUR"",""GUSTAVO PUENTES"",""JAIME RODRIGUEZ"",""JAIRO CRISTO CORREA"",""JORGE BENEDETTI"",""JOSÉ AMAR SEPÚLVEDA"",""JOSÉ LUIS PINEDO"",""MAURICIO PARODI DIAZ"",""MODESTO AGUILERA VIDES"",""OSCAR CAMILO ARANGO"",""BETTY ZORRO AFRICANO"",""SALIM VILLAMIL QUESSEP"",""JULIO CESAR TRIANA"",""HECTOR JAVIER VERGARA""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2020/gaceta_932.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2020/gaceta_1422.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2021/gaceta_807.pdf,,,,,,
